Time,sensor_m_flow.m_flow,sensor_m_flow6.m_flow,sensor_m_flow3.m_flow,sensor_m_flow4.m_flow
6680,0.64429974555969238,0.64429974555969238,0,2.6418372394578246e-18
6690,0.64429974555969238,0.64429974555969238,0,2.6535114462379386e-18
6700,0.64429974555969238,0.64429974555969238,0,2.5837337984854154e-18
6710,0.64429974555969238,0.64429974555969238,0,2.4419114077165143e-18
6720,0.64429974555969238,0.64429974555969238,0,2.2374511786523415e-18
6730,0.64429974555969238,0.64429974555969238,0,1.9797602228091562e-18
6740,0.64429974555969238,0.64429974555969238,0,1.6782454449080646e-18
6750,0.64429974555969238,0.64429974555969238,0,1.3423139564653261e-18
6760,0.64429974555969238,0.64429974555969238,0,9.8137276559962334e-19
6770,0.64429974555969238,0.64429974555969238,0,6.0482872533327425e-19
6780,0.64429974555969238,0.64429974555969238,0,2.2208894718253813e-19
6790,0.64429974555969238,0.64429974555969238,0,-1.5743957365859935e-19
6800,0.64429974555969238,0.64429974555969238,0,-5.2434984199615253e-19
6808,0.64429974555969238,0.64429974555969238,0,-8.0247143518636162e-19
6808,0.64429974555969238,0.64429974555969238,0,-8.0247143518636162e-19
6810,0.64409732818603516,0.64409732818603516,0,-2.9518961210023413e-19
6820,0.64171808958053589,0.64171808958053589,0,-1.6181170423701122e-21
6830,0.63885033130645752,0.63885033130645752,0,1.2050790649449979e-22
6840,0.63600748777389526,0.63600748777389526,0,3.1750164432339384e-24
6850,0.63316965103149414,0.63316965103149414,0,-1.1172256375258421e-24
6860,0.63032972812652588,0.63032972812652588,0,7.7801722321784378e-24
6870,0.62749004364013672,0.62749004364013672,0,-1.1648555207043216e-23
6880,0.62465077638626099,0.62465077638626099,0,-3.4796013974243791e-23
6890,0.6218116283416748,0.6218116283416748,0,5.0732011635084197e-24
6900,0.61897224187850952,0.61897224187850952,0,3.1655019129699772e-22
6910,0.61613279581069946,0.61613279581069946,0,4.3035722296173711e-22
6920,0.61329329013824463,0.61329329013824463,0,7.2396851295993478e-23
6930,0.61045378446578979,0.61045378446578979,0,-2.6769748694072607e-22
6940,0.60761427879333496,0.60761427879333496,0,7.3124364066337262e-23
6950,0.6047748327255249,0.6047748327255249,0,3.0769283580962723e-22
6960,0.60193532705307007,0.60193532705307007,0,3.9013980659257261e-22
6970,0.59909588098526001,0.59909588098526001,0,9.1634749180165462e-22
6980,0.59625637531280518,0.59625637531280518,0,2.4835968644933945e-21
6990,0.59341692924499512,0.59341692924499512,0,1.885785600203722e-21
7000,0.59057742357254028,0.59057742357254028,0,2.5913086140680935e-22
7010,0.58773797750473022,0.58773797750473022,0,-4.5375597337029584e-22
7020,0.58489853143692017,0.58489853143692017,0,2.9812397827284533e-23
7030,0.58205908536911011,0.58205908536911011,0,-1.1564258122356978e-24
7040,0.5792468786239624,0.5792468786239624,0,-1.5247510704069457e-19
7050,0.57637643814086914,0.57637643814086914,0,-3.3991223051716462e-20
7060,0.57354265451431274,0.57354265451431274,0,4.0354385341504941e-22
7070,0.57070064544677734,0.57070064544677734,0,-6.7943018355762547e-23
7080,0.56786233186721802,0.56786233186721802,0,3.6797499241196059e-23
7090,0.56502270698547363,0.56502270698547363,0,-2.8395381577162776e-24
7100,0.56218302249908447,0.56218302249908447,0,1.3104004523809069e-22
7110,0.55934345722198486,0.55934345722198486,0,2.2337602486759287e-22
7120,0.55650407075881958,0.55650407075881958,0,1.4436492829100675e-22
7130,0.55366474390029907,0.55366474390029907,0,-1.2791666092439483e-22
7140,0.55082529783248901,0.55082529783248901,0,-7.9033241479917487e-23
7150,0.54798585176467896,0.54798585176467896,0,-4.1779149546779507e-23
7160,0.54514634609222412,0.54514634609222412,0,-1.5155838680264887e-23
7170,0.54230695962905884,0.54230695962905884,0,1.8375883698399293e-24
7180,0.53946751356124878,0.53946751356124878,0,1.0204389914437826e-23
7190,0.53662806749343872,0.53662806749343872,0,1.0950179803094675e-23
7200,0.53378868103027344,0.53378868103027344,0,5.082930579482963e-24
7200,0.53378868103027344,0.53378868103027344,0,5.0829297906220578e-24
7200,0.53378868103027344,0.53378868103027344,0,5.0829297906220578e-24
7210,0.53094923496246338,0.53094923496246338,0,-2.0639316841803255e-27
7220,0.52810990810394287,0.52810990810394287,0,-8.0199394188240989e-29
7230,0.52527052164077759,0.52527052164077759,0,1.0757651844036093e-29
7240,0.5224311351776123,0.5224311351776123,0,-7.2849916201967251e-24
7250,0.51959174871444702,0.51959174871444702,0,6.9533652241501228e-23
7260,0.51675236225128174,0.51675236225128174,0,2.5717461257960608e-22
7270,0.51391291618347168,0.51391291618347168,0,4.6357743047981676e-22
7280,0.51107358932495117,0.51107358932495117,0,2.7639335944535419e-22
7290,0.50823420286178589,0.50823420286178589,0,-1.4663987692391931e-22
7300,0.50539481639862061,0.50539481639862061,0,-3.4363477753378765e-22
7310,0.50255542993545532,0.50255542993545532,0,-3.6687578100485115e-22
7320,0.49971604347229004,0.49971604347229004,0,-2.6876801536532167e-22
7330,0.49687665700912476,0.49687665700912476,0,-1.0183748737763994e-22
7340,0.49403727054595947,0.49403727054595947,0,8.1269119409916264e-23
7350,0.49119788408279419,0.49119788408279419,0,2.2778430582371272e-22
7360,0.48835852742195129,0.48835852742195129,0,-6.1833371424182505e-22
7370,0.4855191707611084,0.4855191707611084,0,-8.25607989939477e-22
7380,0.4826798141002655,0.4826798141002655,0,-4.6191069991571684e-22
7390,0.47984045743942261,0.47984045743942261,0,2.3997547584896859e-22
7400,0.47700110077857971,0.47700110077857971,0,1.0467344611844182e-21
7410,0.47416171431541443,0.47416171431541443,0,1.7245166827566007e-21
7420,0.47132235765457153,0.47132235765457153,0,2.038939019580517e-21
7430,0.46848300099372864,0.46848300099372864,0,6.5388516350701383e-22
7440,0.46564367413520813,0.46564367413520813,0,-7.0446303724324417e-22
7450,0.46280431747436523,0.46280431747436523,0,8.4904283862305864e-22
7460,0.45996496081352234,0.45996496081352234,0,4.4427612206281694e-21
7470,0.45712563395500183,0.45712563395500183,0,9.2030580144872661e-21
7480,0.45428627729415894,0.45428627729415894,0,1.4254307510876221e-20
7490,0.45144692063331604,0.45144692063331604,0,1.8718890466921878e-20
7500,0.44860759377479553,0.44860759377479553,0,2.1717197236402126e-20
7510,0.44576826691627502,0.44576826691627502,0,1.7593724501045158e-20
7520,0.44292894005775452,0.44292894005775452,0,1.2722452219165409e-20
7530,0.44008961319923401,0.44008961319923401,0,8.7133210476225578e-21
7540,0.4372502863407135,0.4372502863407135,0,5.4865076534084531e-21
7550,0.43441095948219299,0.43441095948219299,0,2.9620069499623815e-21
7560,0.43157163262367249,0.43157163262367249,0,1.0596285630742111e-21
7570,0.42873230576515198,0.42873230576515198,0,-3.010019574252578e-22
7580,0.42589297890663147,0.42589297890663147,0,-1.2004425318191178e-21
7590,0.42305365204811096,0.42305365204811096,0,-1.7194352573237249e-21
7600,0.42021435499191284,0.42021435499191284,0,-1.93890590321772e-21
7610,0.41737502813339233,0.41737502813339233,0,-1.9399641127904197e-21
7620,0.41453570127487183,0.41453570127487183,0,-1.8039040091869921e-21
7630,0.41169637441635132,0.41169637441635132,0,-1.6122026807955188e-21
7640,0.4088570773601532,0.4088570773601532,0,-1.4465218978083244e-21
7650,0.40601775050163269,0.40601775050163269,0,-1.3887069005316262e-21
7660,0.40317845344543457,0.40317845344543457,0,-1.007287154812302e-20
7670,0.40033918619155884,0.40033918619155884,0,-1.7167661862094993e-20
7680,0.39749988913536072,0.39749988913536072,0,-1.8318375107319957e-20
7690,0.3946605920791626,0.3946605920791626,0,-1.4406752697243196e-20
7694,0.3935248851776123,0.3935248851776123,0,-1.1622541111365698e-20
7694,0.3935248851776123,0.3935248851776123,0,-1.1622541111365698e-20
7700,0.39182126522064209,0.39182126522064209,0,-5.6359444145837282e-22
7710,0.38898199796676636,0.38898199796676636,0,-6.915781050726135e-24
7720,0.38614270091056824,0.38614270091056824,0,5.5591294231480214e-25
7730,0.38330340385437012,0.38330340385437012,0,8.1917233330149553e-24
7740,0.380464106798172,0.380464106798172,0,2.25072492332376e-23
7750,0.37762483954429626,0.37762483954429626,0,4.1152292272498303e-23
7760,0.37478554248809814,0.37478554248809814,0,-2.9070688085001667e-22
7770,0.37194627523422241,0.37194627523422241,0,-9.3514664039647206e-23
7780,0.36910697817802429,0.36910697817802429,0,3.5603420683802187e-22
7790,0.36626771092414856,0.36626771092414856,0,7.6217085041102825e-22
7800,0.36342844367027283,0.36342844367027283,0,8.2846581211803926e-22
7810,0.36058914661407471,0.36058914661407471,0,-3.004542733868682e-22
7820,0.35774987936019897,0.35774987936019897,0,-1.6915147814499883e-21
7830,0.35491064190864563,0.35491064190864563,0,-1.7386116707578553e-21
7840,0.3520713746547699,0.3520713746547699,0,-6.8598162919927528e-22
7850,0.34923210740089417,0.34923210740089417,0,1.2215906683759682e-21
7860,0.34639284014701843,0.34639284014701843,0,3.7387723582087227e-21
7870,0.3435535728931427,0.3435535728931427,0,6.6196828925014462e-21
7880,0.34071430563926697,0.34071430563926697,0,9.6178931306504442e-21
7890,0.33787503838539124,0.33787503838539124,0,1.2486425440220066e-20
7900,0.3350357711315155,0.3350357711315155,0,1.4977756120323404e-20
7910,0.33219650387763977,0.33219650387763977,0,1.6843810958757679e-20
7920,0.32935726642608643,0.32935726642608643,0,1.7093268921340639e-20
7930,0.32651802897453308,0.32651802897453308,0,1.0819221912986698e-20
7940,0.32367879152297974,0.32367879152297974,0,5.6838221373482446e-21
7950,0.32083955407142639,0.32083955407142639,0,1.6079431853170109e-21
7960,0.31800028681755066,0.31800028681755066,0,-1.4877224999226585e-21
7970,0.31516104936599731,0.31516104936599731,0,-3.6826605936679307e-21
7980,0.31232181191444397,0.31232181191444397,0,-5.0565365052846184e-21
7990,0.30948257446289063,0.30948257446289063,0,-5.6891943684652211e-21
8000,0.30664333701133728,0.30664333701133728,0,-5.6606570412289251e-21
8010,0.30380409955978394,0.30380409955978394,0,-5.0511271156635624e-21
8020,0.3009648323059082,0.3009648323059082,0,-3.9409853023384766e-21
8030,0.29812562465667725,0.29812562465667725,0,-2.4107930556336156e-21
8040,0.2952863872051239,0.2952863872051239,0,-2.1198831661628057e-21
8050,0.29244717955589294,0.29244717955589294,0,-2.0721898222799448e-21
8060,0.28960797190666199,0.28960797190666199,0,-2.0111486994452547e-21
8070,0.28676876425743103,0.28676876425743103,0,-1.9380916473022381e-21
8080,0.28392952680587769,0.28392952680587769,0,-1.8543539486170573e-21
8090,0.28109031915664673,0.28109031915664673,0,-1.7612735114849672e-21
8100,0.27825111150741577,0.27825111150741577,0,-1.6601912732270986e-21
8110,0.27541187405586243,0.27541187405586243,0,-1.5524512003904585e-21
8120,0.27257266640663147,0.27257266640663147,0,-1.439400187773734e-21
8130,0.26973345875740051,0.26973345875740051,0,-1.3223881594014882e-21
8140,0.26689422130584717,0.26689422130584717,0,-1.2027680685241603e-21
8150,0.26405501365661621,0.26405501365661621,0,-1.0818954937212822e-21
8160,0.26121580600738525,0.26121580600738525,0,-9.6112944669504515e-22
8170,0.2583765983581543,0.2583765983581543,0,-8.4183171593802681e-22
8180,0.25553736090660095,0.25553736090660095,0,-7.253669172202892e-22
8190,0.25269815325737,0.25269815325737,0,-6.1310279651196624e-22
8200,0.24985896050930023,0.24985896050930023,0,-5.0641012900906789e-22
8207,0.24787150323390961,0.24787150323390961,0,-4.3577570026042126e-22
8207,0.24787150323390961,0.24787150323390961,0,-4.3577570026042126e-22
8210,0.24637192487716675,0.24637192487716675,0,-9.7102845198699291e-23
8220,0.23766912519931793,0.23766912519931793,0,-4.8545607708402035e-25
8230,0.2284432053565979,0.2284432053565979,0,5.4199434213284083e-26
8240,0.21930074691772461,0.21930074691772461,0,-1.1323570704274213e-22
8250,0.21016271412372589,0.21016271412372589,0,8.3103997253685854e-23
8260,0.20102612674236298,0.20102612674236298,0,2.6026944643942018e-22
8270,0.19188889861106873,0.19188889861106873,0,-5.6035034249351641e-22
8280,0.18275155127048492,0.18275155127048492,0,-2.2649453717633809e-22
8290,0.17361444234848022,0.17361444234848022,0,1.2166149629261665e-21
8300,0.16447767615318298,0.16447767615318298,0,3.4208304648136213e-21
8310,0.15534131228923798,0.15534131228923798,0,6.0352200130087781e-21
8320,0.1462053656578064,0.1462053656578064,0,4.4826456240993602e-21
8330,0.13706956803798676,0.13706956803798676,0,1.5460189421652568e-21
8340,0.12793387472629547,0.12793387472629547,0,6.3623830719189634e-22
8350,0.11879830062389374,0.11879830062389374,0,6.009816016044471e-22
8360,0.10966291278600693,0.10966291278600693,0,2.7888176752833232e-22
8370,0.10052791237831116,0.10052791237831116,0,-1.7345228216703648e-21
8380,0.09139348566532135,0.09139348566532135,0,-2.3930092783089007e-21
8390,0.082259036600589752,0.082259036600589752,0,-3.350965509924589e-22
8400,0.073124654591083527,0.073124654591083527,0,1.9051803198493195e-21
8410,0.063990406692028046,0.063990406692028046,0,1.7741725611103577e-21
8420,0.054856348782777786,0.054856348782777786,0,-3.3013816261724861e-21
8430,0.045722890645265579,0.045722890645265579,0,-4.9868262428636563e-22
8440,0.036589372903108597,0.036589372903108597,0,-3.5115172896999919e-24
8450,0.027456095442175865,0.027456095442175865,0,1.4632604596771705e-23
8460,0.01832299679517746,0.01832299679517746,0,2.5594907614257816e-24
8470,0.0090426420792937279,0.0090426420792937279,0,-1.8517507650194589e-25
8477.0341796875,0.0025914607103914022,0.0025914607103914022,0,5.4413289474308841e-26
8477.0341796875,0.0025914607103914022,0.0025914607103914022,0,5.4413289474308841e-26
8478.130859375,0.0020805923268198967,0.0020805923268198967,0,4.8968409677575169e-21
8478.130859375,0.0020805923268198967,0.0020805923268198967,0,4.8968409677575169e-21
8478.328125,0.0020000000949949026,0.0020000000949949026,0,-8.5198067638949799e-19
8478.328125,0.0020000000949949026,0.0020000000949949026,0,-8.5198067638949799e-19
8479.2275390625,0.0016709699993953109,0.0016709699993953109,0,-5.4338114824067803e-19
8479.2275390625,0.0016709699993953109,0.0016709699993953109,0,-5.4338114824067803e-19
8480,0.00047922352678142488,0.71353185176849365,0,-0.71305263042449951
8481.7568359375,-4.7608307363595603e-16,0.45096984505653381,0,-0.45096984505653381
8481.7568359375,-4.7608307363595603e-16,0.45096984505653381,0,-0.45096984505653381
8490,-2.8539465347421356e-05,0.0084023978561162949,0,-0.0084309373050928116
8492,-2.0326011508586816e-05,0.0030954817775636911,-4.2527971162026335e-13,-0.003115807892754674
8492,-2.0326011508586816e-05,0.0030954817775636911,-4.2527971162026335e-13,-0.003115807892754674
8492.0244140625,-2.0239269360899925e-05,0.0030575732234865427,2.9170415249550983e-22,-0.0030778124928474426
8492.0244140625,-2.0239269360899925e-05,0.0030575732234865427,2.9170415249550983e-22,-0.0030778124928474426
8492.0322265625,-2.0212070012348704e-05,0.0030457705724984407,-1.7318819176079941e-13,-0.0030659826006740332
8492.0322265625,-2.0212070012348704e-05,0.0030457705724984407,-1.7318819176079941e-13,-0.0030659826006740332
8492.0322265625,-2.0211657101754099e-05,0.0030453850049525499,-2.0211757146171294e-05,-0.0030453850049525499
8492.0322265625,-2.0211657101754099e-05,0.0030453850049525499,-2.0211757146171294e-05,-0.0030453850049525499
8492.0322265625,-2.0210305592627265e-05,0.0030447996687144041,-2.021020554821007e-05,-0.0030447999015450478
8492.0322265625,-2.0210305592627265e-05,0.0030447996687144041,-2.021020554821007e-05,-0.0030447999015450478
8492.033203125,-2.0208646674291231e-05,0.0030440816190093756,-2.0208746718708426e-05,-0.0030440813861787319
8492.033203125,-2.0208646674291231e-05,0.0030440816190093756,-2.0208746718708426e-05,-0.0030440813861787319
8492.033203125,-2.0206665794830769e-05,0.003043224336579442,-2.0206565750413574e-05,-0.0030432245694100857
8492.033203125,-2.0206665794830769e-05,0.003043224336579442,-2.0206565750413574e-05,-0.0030432245694100857
8492.0341796875,-2.0204839529469609e-05,0.0030426403973251581,2.4764028887680912e-15,-0.0030628452077507973
8492.0341796875,-2.0204839529469609e-05,0.0030426403973251581,2.4764028887680912e-15,-0.0030628452077507973
8492.056640625,-2.0075331121915951e-05,0.0030066764447838068,0.001979924738407135,-0.0050066765397787094
8492.056640625,-2.0075331121915951e-05,0.0030066764447838068,0.001979924738407135,-0.0050066765397787094
8500,-3.4940649129566737e-06,5.6152955949073657e-05,0.063326902687549591,-0.063386544585227966
8510,-4.6962352939772245e-07,3.995860140548757e-07,0.028315477073192596,-0.028316346928477287
8520,-6.4954043921261473e-08,2.8022746345612859e-09,0.036485381424427032,-0.036485448479652405
8530,-8.2055819916604378e-09,1.623286574603533e-11,0.045702163130044937,-0.045702174305915833
8540,-1.0775622616421288e-09,-1.0890522831414826e-14,0.054816301912069321,-0.054816301912069321
8550,-1.4526066460796017e-10,9.3212452188275174e-15,0.063928067684173584,-0.063928067684173584
8560,-1.9877655077493728e-11,1.646353190334256e-16,0.073039837181568146,-0.073039837181568146
8570,-2.6571986798396008e-12,2.3951188344401552e-17,0.082151748239994049,-0.082151748239994049
8580,-3.0525525141454624e-13,-2.0849039776513841e-18,0.091263510286808014,-0.091263510286808014
