Time,T_Charge_Inlet.T,T_charge_outlet.T,T_discharge_Inlet.T,T_discharge_outlet.T,thermocline_Insulation.port_a.m_flow,thermocline_Insulation.port_b.m_flow,pipe2.port_a.p,pipe2.port_b.p,chromoloxHeater_Power.y,sensor_T.T,Chromolox_exit_temperature.T
8890,598.04461669921875,589.2252197265625,543.6878662109375,598.04461669921875,0.24944470822811127,-0.24944470822811127,18081.439453125,17349.005859375,200000,498.146484375,598.042724609375
8900,598.0447998046875,589.20697021484375,543.6787109375,598.0447998046875,0.24594219028949738,-0.24594219028949738,18081.44140625,17349.009765625,200000,498.14651489257813,598.04296875
8910,598.0450439453125,589.18841552734375,543.66943359375,598.0450439453125,0.24243967235088348,-0.24243967235088348,18081.443359375,17349.013671875,200000,498.14651489257813,598.04315185546875
8920,598.04522705078125,589.169677734375,543.66009521484375,598.04522705078125,0.23893715441226959,-0.23893715441226959,18081.4453125,17349.015625,200000,498.14651489257813,598.0433349609375
8930,598.04541015625,589.150634765625,543.65057373046875,598.04541015625,0.23543465137481689,-0.23543465137481689,18081.447265625,17349.01953125,200000,498.14651489257813,598.04351806640625
8940,598.04559326171875,589.1314697265625,543.6409912109375,598.04559326171875,0.2319321483373642,-0.2319321483373642,18081.44921875,17349.0234375,200000,498.14651489257813,598.043701171875
8950,598.0457763671875,589.112060546875,543.63128662109375,598.0457763671875,0.22842966020107269,-0.22842966020107269,18081.451171875,17349.025390625,200000,498.14651489257813,598.04388427734375
8960,598.04595947265625,589.0924072265625,543.6214599609375,598.04595947265625,0.22492717206478119,-0.22492717206478119,18081.451171875,17349.029296875,200000,498.14651489257813,598.0440673828125
8970,598.046142578125,589.07269287109375,543.611572265625,598.046142578125,0.22142466902732849,-0.22142466902732849,18081.453125,17349.033203125,200000,498.14654541015625,598.04425048828125
8980,598.04632568359375,589.054443359375,543.60247802734375,598.04632568359375,0.21792237460613251,-0.21792237460613251,18081.455078125,17349.03515625,200000,498.14654541015625,598.04443359375
8990,598.04656982421875,589.0367431640625,543.5936279296875,598.04656982421875,0.21442009508609772,-0.21442009508609772,18081.45703125,17349.0390625,200000,498.14654541015625,598.0445556640625
9000,598.0467529296875,589.019287109375,543.58489990234375,598.0467529296875,0.21091780066490173,-0.21091780066490173,18081.458984375,17349.041015625,200000,498.14654541015625,598.04473876953125
9000,598.0467529296875,589.019287109375,543.58489990234375,598.0467529296875,0.21091780066490173,-0.21091780066490173,18081.458984375,17349.041015625,200000,498.14654541015625,598.04473876953125
9000,598.0467529296875,589.019287109375,543.58489990234375,598.0467529296875,0.21091780066490173,-0.21091780066490173,18081.458984375,17349.041015625,200000,498.14654541015625,598.04473876953125
9010,598.04693603515625,589.00238037109375,543.57647705078125,598.04693603515625,0.20741534233093262,-0.20741534233093262,18081.4609375,17349.044921875,200000,498.14654541015625,598.044921875
9020,598.047119140625,588.98553466796875,543.56805419921875,598.047119140625,0.2039128839969635,-0.2039128839969635,18081.462890625,17349.048828125,200000,498.14657592773438,598.0450439453125
9030,598.04730224609375,588.96881103515625,543.5596923828125,598.04730224609375,0.20041044056415558,-0.20041044056415558,18081.46484375,17349.05078125,200000,498.14657592773438,598.04522705078125
9040,598.0474853515625,588.9522705078125,543.5513916015625,598.0474853515625,0.19690799713134766,-0.19690799713134766,18081.466796875,17349.0546875,200000,498.14657592773438,598.04541015625
9050,598.04766845703125,588.935791015625,543.543212890625,598.04766845703125,0.19340556859970093,-0.19340556859970093,18081.46875,17349.05859375,200000,498.14657592773438,598.04559326171875
9060,598.0478515625,588.91949462890625,543.5350341796875,598.0478515625,0.18990312516689301,-0.18990312516689301,18081.470703125,17349.060546875,200000,498.14657592773438,598.0457763671875
9070,598.04803466796875,588.9033203125,543.5269775390625,598.04803466796875,0.18640069663524628,-0.18640069663524628,18081.47265625,17349.064453125,200000,498.1466064453125,598.04595947265625
9080,598.0482177734375,588.8873291015625,543.51898193359375,598.0482177734375,0.18289828300476074,-0.18289828300476074,18081.474609375,17349.068359375,200000,498.1466064453125,598.04608154296875
9090,598.04840087890625,588.8714599609375,543.51104736328125,598.04840087890625,0.17939586937427521,-0.17939586937427521,18081.4765625,17349.0703125,200000,498.1466064453125,598.0462646484375
9100,598.048583984375,588.85577392578125,543.50323486328125,598.048583984375,0.17589345574378967,-0.17589345574378967,18081.478515625,17349.07421875,200000,498.1466064453125,598.04644775390625
9110,598.04876708984375,588.84033203125,543.4954833984375,598.04876708984375,0.17239104211330414,-0.17239104211330414,18081.48046875,17349.078125,200000,498.1466064453125,598.046630859375
9120,598.0489501953125,588.82501220703125,543.48785400390625,598.0489501953125,0.1688886284828186,-0.1688886284828186,18081.482421875,17349.080078125,200000,498.1466064453125,598.04681396484375
9130,598.04913330078125,588.80987548828125,543.48028564453125,598.04913330078125,0.16538621485233307,-0.16538621485233307,18081.484375,17349.083984375,200000,498.14663696289063,598.0469970703125
9140,598.04931640625,588.79498291015625,543.47283935546875,598.04931640625,0.16188381612300873,-0.16188381612300873,18081.486328125,17349.087890625,200000,498.14663696289063,598.047119140625
9150,598.04949951171875,588.7802734375,543.4654541015625,598.04949951171875,0.15838143229484558,-0.15838143229484558,18081.48828125,17349.091796875,200000,498.14663696289063,598.04730224609375
9160,598.0496826171875,588.7657470703125,543.45819091796875,598.0496826171875,0.15487904846668243,-0.15487904846668243,18081.490234375,17349.09375,200000,498.14663696289063,598.0474853515625
9170,598.04986572265625,588.75146484375,543.4510498046875,598.04986572265625,0.15137667953968048,-0.15137667953968048,18081.4921875,17349.09765625,200000,498.14663696289063,598.04766845703125
9180,598.050048828125,588.73736572265625,543.44403076171875,598.050048828125,0.14787429571151733,-0.14787429571151733,18081.49609375,17349.1015625,200000,498.14663696289063,598.0478515625
9190,598.05023193359375,588.72357177734375,543.4371337890625,598.05023193359375,0.14437192678451538,-0.14437192678451538,18081.498046875,17349.103515625,200000,498.14666748046875,598.0479736328125
9200,598.0504150390625,588.7099609375,543.43035888671875,598.0504150390625,0.14086954295635223,-0.14086954295635223,18081.5,17349.107421875,200000,498.14666748046875,598.04815673828125
9210,598.050537109375,588.696533203125,543.42364501953125,598.050537109375,0.13736717402935028,-0.13736717402935028,18081.501953125,17349.111328125,200000,498.14666748046875,598.04833984375
9220,598.05072021484375,588.68341064453125,543.41705322265625,598.05072021484375,0.13386479020118713,-0.13386479020118713,18081.50390625,17349.11328125,200000,498.14666748046875,598.04852294921875
9230,598.0509033203125,588.6705322265625,543.41064453125,598.0509033203125,0.13036242127418518,-0.13036242127418518,18081.505859375,17349.1171875,200000,498.14666748046875,598.04864501953125
9240,598.05108642578125,588.6578369140625,543.404296875,598.05108642578125,0.12686005234718323,-0.12686005234718323,18081.5078125,17349.12109375,200000,498.14666748046875,598.048828125
9250,598.05126953125,588.64544677734375,543.39813232421875,598.05126953125,0.12335768342018127,-0.12335768342018127,18081.509765625,17349.125,200000,498.14666748046875,598.04901123046875
9260,598.05145263671875,588.63330078125,543.39202880859375,598.05145263671875,0.11985532194375992,-0.11985532194375992,18081.51171875,17349.126953125,200000,498.14669799804688,598.0491943359375
9270,598.0516357421875,588.621337890625,543.38604736328125,598.0516357421875,0.11635296046733856,-0.11635296046733856,18081.513671875,17349.130859375,200000,498.14669799804688,598.04931640625
9280,598.0517578125,588.60968017578125,543.3802490234375,598.0517578125,0.1128506064414978,-0.1128506064414978,18081.515625,17349.134765625,200000,498.14669799804688,598.04949951171875
9290,598.05194091796875,588.5982666015625,543.37451171875,598.05194091796875,0.10934825241565704,-0.10934825241565704,18081.517578125,17349.138671875,200000,498.14669799804688,598.0496826171875
9300,598.0521240234375,588.58709716796875,543.36895751953125,598.0521240234375,0.10584593564271927,-0.10584593564271927,18081.51953125,17349.140625,200000,498.14669799804688,598.0498046875
9310,598.05230712890625,588.57623291015625,543.363525390625,598.05230712890625,0.10234361886978149,-0.10234361886978149,18081.521484375,17349.14453125,200000,498.14669799804688,598.04998779296875
9320,598.052490234375,588.56561279296875,543.35821533203125,598.052490234375,0.098841302096843719,-0.098841302096843719,18081.525390625,17349.1484375,200000,498.14669799804688,598.0501708984375
9330,598.05267333984375,588.5552978515625,543.35308837890625,598.05267333984375,0.095338977873325348,-0.095338977873325348,18081.52734375,17349.150390625,200000,498.146728515625,598.05035400390625
9340,598.05279541015625,588.54522705078125,543.3480224609375,598.05279541015625,0.091836661100387573,-0.091836661100387573,18081.529296875,17349.154296875,200000,498.146728515625,598.05047607421875
9350,598.052978515625,588.535400390625,543.3431396484375,598.052978515625,0.088334336876869202,-0.088334336876869202,18081.53125,17349.158203125,200000,498.146728515625,598.0506591796875
9360,598.05316162109375,588.52593994140625,543.33837890625,598.05316162109375,0.084832020103931427,-0.084832020103931427,18081.533203125,17349.162109375,200000,498.146728515625,598.05084228515625
9370,598.0533447265625,588.51666259765625,543.333740234375,598.0533447265625,0.081329695880413055,-0.081329695880413055,18081.53515625,17349.1640625,200000,498.146728515625,598.05096435546875
9380,598.05352783203125,588.5076904296875,543.32928466796875,598.05352783203125,0.077827379107475281,-0.077827379107475281,18081.537109375,17349.16796875,200000,498.146728515625,598.0511474609375
9390,598.05364990234375,588.4990234375,543.324951171875,598.05364990234375,0.074325062334537506,-0.074325062334537506,18081.5390625,17349.171875,200000,498.146728515625,598.05133056640625
9400,598.0538330078125,588.4906005859375,543.32073974609375,598.0538330078125,0.070822753012180328,-0.070822753012180328,18081.541015625,17349.17578125,200000,498.146728515625,598.05145263671875
9410,598.05401611328125,588.48248291015625,543.316650390625,598.05401611328125,0.067320443689823151,-0.067320443689823151,18081.544921875,17349.177734375,200000,498.14675903320313,598.0516357421875
9420,598.05419921875,588.474609375,543.312744140625,598.05419921875,0.063818134367465973,-0.063818134367465973,18081.546875,17349.181640625,200000,498.14675903320313,598.05181884765625
9430,598.0543212890625,588.467041015625,543.3089599609375,598.0543212890625,0.060315828770399094,-0.060315828770399094,18081.548828125,17349.185546875,200000,498.14675903320313,598.05194091796875
9440,598.05450439453125,588.45977783203125,543.30535888671875,598.05450439453125,0.05681353434920311,-0.05681353434920311,18081.55078125,17349.189453125,200000,498.14675903320313,598.0521240234375
9450,598.0546875,588.4527587890625,543.30181884765625,598.0546875,0.053311273455619812,-0.053311273455619812,18081.552734375,17349.19140625,200000,498.14675903320313,598.05230712890625
9460,598.05487060546875,588.446044921875,543.2984619140625,598.05487060546875,0.049809005111455917,-0.049809005111455917,18081.5546875,17349.1953125,200000,498.14675903320313,598.05242919921875
9470,598.05499267578125,588.43963623046875,543.2952880859375,598.05499267578125,0.046306733042001724,-0.046306733042001724,18081.556640625,17349.19921875,200000,498.14675903320313,598.0526123046875
9480,598.05517578125,588.43353271484375,543.292236328125,598.05517578125,0.042804457247257233,-0.042804457247257233,18081.560546875,17349.203125,200000,498.14675903320313,598.052734375
9490,598.05535888671875,588.42767333984375,543.289306640625,598.05535888671875,0.039302181452512741,-0.039302181452512741,18081.5625,17349.205078125,200000,498.14675903320313,598.05291748046875
9500,598.0555419921875,588.422119140625,543.2864990234375,598.0555419921875,0.03579990565776825,-0.03579990565776825,18081.564453125,17349.208984375,200000,498.14675903320313,598.0531005859375
9510,598.0556640625,588.4168701171875,543.28387451171875,598.0556640625,0.032297633588314056,-0.032297633588314056,18081.56640625,17349.212890625,200000,498.14678955078125,598.05322265625
9520,598.05584716796875,588.411865234375,543.28143310546875,598.05584716796875,0.028795380145311356,-0.028795380145311356,18081.568359375,17349.216796875,200000,498.14678955078125,598.05340576171875
9530,598.0560302734375,588.4072265625,543.279052734375,598.0560302734375,0.025293126702308655,-0.025293126702308655,18081.5703125,17349.21875,200000,498.14678955078125,598.05352783203125
9540,598.05615234375,588.40283203125,543.27691650390625,598.05615234375,0.021790869534015656,-0.021790869534015656,18081.572265625,17349.22265625,200000,498.14678955078125,598.0537109375
9550,598.05633544921875,588.39874267578125,543.27484130859375,598.05633544921875,0.018288614228367805,-0.018288614228367805,18081.576171875,17349.2265625,200000,498.14678955078125,598.05389404296875
9560,598.0565185546875,588.3948974609375,543.27294921875,598.0565185546875,0.014786369167268276,-0.014786369167268276,18081.578125,17349.228515625,200000,498.14678955078125,598.05401611328125
9570,598.05670166015625,588.39141845703125,543.27117919921875,598.05670166015625,0.011284123174846172,-0.011284123174846172,18081.580078125,17349.232421875,200000,498.14678955078125,598.05419921875
9580,598.05682373046875,588.38818359375,543.26959228515625,598.05682373046875,0.0077818818390369415,-0.0077818818390369415,18081.58203125,17349.236328125,200000,498.14678955078125,598.0543212890625
9590,598.0570068359375,588.38531494140625,543.26812744140625,598.0570068359375,0.0042796437628567219,-0.0042796437628567219,18081.583984375,17349.240234375,200000,498.14678955078125,598.05450439453125
9596.3544921875,598.05712890625,588.38360595703125,543.26751708984375,598.05712890625,0.0020000000949949026,-0.0020000000949949026,18081.5859375,17349.181640625,200000,498.14700317382813,598.05328369140625
9596.3544921875,598.05712890625,588.38360595703125,543.26751708984375,598.05712890625,0.0020000000949949026,-0.0020000000949949026,18081.5859375,17349.181640625,200000,498.14700317382813,598.05328369140625
9597.1435546875,598.05712890625,588.38348388671875,543.267333984375,598.05712890625,0.0017353859730064869,-0.0017353859730064869,18081.5859375,17349.279296875,200000,498.14706420898438,598.053466796875
9597.1435546875,598.05712890625,588.38348388671875,543.267333984375,598.05712890625,0.0017353859730064869,-0.0017353859730064869,18081.5859375,17349.279296875,200000,498.14706420898438,598.053466796875
9600,598.05718994140625,588.38287353515625,543.26702880859375,598.05718994140625,0.00098010606598109007,-0.00098010606598109007,18081.5859375,17349.099609375,200000,498.14678955078125,598.05242919921875
9600,598.05718994140625,588.38287353515625,543.26702880859375,598.05718994140625,0.00098010606598109007,-0.00098010606598109007,18081.5859375,17349.099609375,200000,498.14678955078125,598.05242919921875
9600,598.05718994140625,588.38287353515625,543.26702880859375,598.05718994140625,0.00098010606598109007,-0.00098010606598109007,18081.5859375,17349.099609375,200000,498.14678955078125,598.05242919921875
9600,598.05718994140625,588.38287353515625,543.26702880859375,598.05718994140625,0.00098010606598109007,-0.00098010606598109007,18081.5859375,17349.099609375,200000,498.14678955078125,598.05242919921875
9600,598.05718994140625,588.38287353515625,543.26702880859375,598.05718994140625,0.00098010606598109007,-0.00098010606598109007,18081.5859375,17349.099609375,200000,498.14678955078125,598.05242919921875
9601.0205078125,598.05718994140625,588.38262939453125,543.26678466796875,598.05718994140625,0.00079918053233996034,-0.00079918053233996034,18081.5859375,17349.73046875,200000,498.1468505859375,598.05377197265625
9601.0205078125,598.05718994140625,588.38262939453125,543.26678466796875,598.05718994140625,0.00079918053233996034,-0.00079918053233996034,18081.5859375,17349.73046875,200000,498.1468505859375,598.05377197265625
9601.8125,598.03961181640625,498.78622436523438,498.78622436523438,598.03961181640625,-1.1648244624710632e-15,1.1648244624710632e-15,18081.447265625,17350.908203125,199998.359375,498.17315673828125,598.2113037109375
9601.8125,598.03961181640625,498.78622436523438,498.78622436523438,598.03961181640625,-1.1648244624710632e-15,1.1648244624710632e-15,18081.447265625,17350.908203125,199998.359375,498.17315673828125,598.2113037109375
9610,598.0167236328125,496.84011840820313,496.84011840820313,598.04473876953125,-4.0002367313718423e-05,4.0002367313718423e-05,18080.98046875,17355.4375,199214.3125,497.29818725585938,598.9400634765625
9612.1669921875,598.03106689453125,497.25567626953125,497.25567626953125,597.994873046875,-0.0020000000949949026,0.0020000000949949026,18081.341796875,17357.099609375,199029.828125,497.02099609375,598.56695556640625
9612.1669921875,598.03106689453125,497.25567626953125,497.25567626953125,597.994873046875,-0.0020000000949949026,0.0020000000949949026,18081.341796875,17357.099609375,199029.828125,497.02099609375,598.56695556640625
9620,598.05279541015625,510.90591430664063,498.85870361328125,597.9912109375,-0.06485506147146225,0.06485506147146225,18081.69921875,17362.11328125,199085.78125,499.04476928710938,598.18896484375
9630,598.07763671875,547.89215087890625,498.18429565429688,597.9876708984375,-0.028519535437226295,0.028519535437226295,18081.826171875,17368.357421875,198112.890625,497.93646240234375,599.2674560546875
9640,598.1314697265625,548.1572265625,498.054931640625,597.984375,-0.037332329899072647,0.037332329899072647,18081.873046875,17374.53125,196253.0625,498.08493041992188,599.60015869140625
9650,598.18780517578125,548.268798828125,498.16766357421875,597.98089599609375,-0.047250814735889435,0.047250814735889435,18081.970703125,17380.7265625,194239.40625,498.18515014648438,599.5655517578125
9660,598.2359619140625,548.30963134765625,498.16061401367188,597.97723388671875,-0.057048458606004715,0.057048458606004715,18082.046875,17386.89453125,192324.46875,498.14883422851563,599.462646484375
9670,598.2747802734375,548.33941650390625,498.150634765625,597.973388671875,-0.066843241453170776,0.066843241453170776,18082.099609375,17393.044921875,190552.90625,498.15774536132813,599.37677001953125
9680,598.30645751953125,548.367919921875,498.1531982421875,597.96929931640625,-0.076638340950012207,0.076638340950012207,18082.150390625,17399.193359375,188873.765625,498.15390014648438,599.3367919921875
9690,598.33392333984375,548.39111328125,498.15408325195313,597.965087890625,-0.086433395743370056,0.086433395743370056,18082.1953125,17405.3359375,187215,498.15646362304688,599.3310546875
9700,598.3583984375,548.40966796875,498.1522216796875,597.96063232421875,-0.096228413283824921,0.096228413283824921,18082.23828125,17411.474609375,185554.75,498.15264892578125,599.3427734375
9710,598.38092041015625,548.427001953125,498.15249633789063,597.9560546875,-0.10602331906557083,0.10602331906557083,18082.27734375,17417.611328125,183872.953125,498.15338134765625,599.35272216796875
9720,598.40130615234375,548.44207763671875,498.15286254882813,597.9512939453125,-0.11581820994615555,0.11581820994615555,18082.3125,17423.744140625,182186.515625,498.15408325195313,599.35784912109375
9730,598.419677734375,548.454833984375,498.153076171875,597.9464111328125,-0.12561309337615967,0.12561309337615967,18082.34375,17429.873046875,180497.71875,498.154296875,599.35943603515625
9740,598.43609619140625,548.4654541015625,498.153076171875,597.94134521484375,-0.1354079395532608,0.1354079395532608,18082.373046875,17436,178807.34375,498.15411376953125,599.3582763671875
9750,598.4508056640625,548.47418212890625,498.15292358398438,597.9361572265625,-0.14520274102687836,0.14520274102687836,18082.3984375,17442.123046875,177116.15625,498.1536865234375,599.35540771484375
9760,598.4637451171875,548.48101806640625,498.15277099609375,597.9307861328125,-0.15499739348888397,0.15499739348888397,18082.421875,17448.244140625,175429.40625,498.15353393554688,599.35418701171875
9770,598.47515869140625,548.48651123046875,498.15267944335938,597.92535400390625,-0.16479200124740601,0.16479200124740601,18082.443359375,17454.36328125,173743.828125,498.15350341796875,599.3541259765625
9780,598.4853515625,548.49066162109375,498.15264892578125,597.9197998046875,-0.17458662390708923,0.17458662390708923,18082.462890625,17460.48046875,172057.703125,498.1534423828125,599.35430908203125
9790,598.494384765625,548.49359130859375,498.15264892578125,597.9140625,-0.18438121676445007,0.18438121676445007,18082.482421875,17466.595703125,170371.109375,498.15335083007813,599.354736328125
9800,598.50225830078125,548.4954833984375,498.15264892578125,597.90826416015625,-0.19417576491832733,0.19417576491832733,18082.498046875,17472.708984375,168684.171875,498.15322875976563,599.35516357421875
9810,598.50921630859375,548.496337890625,498.15255737304688,597.90240478515625,-0.20397019386291504,0.20397019386291504,18082.51171875,17478.8203125,166996.84375,498.1531982421875,599.35528564453125
9820,598.5152587890625,548.496337890625,498.15249633789063,597.8963623046875,-0.21376456320285797,0.21376456320285797,18082.525390625,17484.931640625,165309.640625,498.15316772460938,599.35504150390625
9830,598.5205078125,548.49554443359375,498.15249633789063,597.89031982421875,-0.2235589325428009,0.2235589325428009,18082.537109375,17491.041015625,163622.71875,498.153076171875,599.3548583984375
9840,598.52496337890625,548.49407958984375,498.1524658203125,597.8841552734375,-0.23335321247577667,0.23335321247577667,18082.548828125,17497.150390625,161935.953125,498.153076171875,599.35479736328125
9850,598.52880859375,548.49188232421875,498.15243530273438,597.8779296875,-0.24314744770526886,0.24314744770526886,18082.55859375,17503.2578125,160249.203125,498.15301513671875,599.3548583984375
9860,598.53204345703125,548.4891357421875,498.15240478515625,597.87158203125,-0.25294163823127747,0.25294163823127747,18082.568359375,17509.365234375,158562.40625,498.1529541015625,599.3548583984375
9870,598.53466796875,548.48590087890625,498.15240478515625,597.865234375,-0.2627357542514801,0.2627357542514801,18082.576171875,17515.470703125,156875.546875,498.15292358398438,599.35491943359375
9880,598.536865234375,548.48211669921875,498.15237426757813,597.85882568359375,-0.27252981066703796,0.27252981066703796,18082.583984375,17521.57421875,155188.671875,498.15289306640625,599.35491943359375
9890,598.53851318359375,548.47796630859375,498.15237426757813,597.852294921875,-0.28232383728027344,0.28232383728027344,18082.58984375,17527.6796875,153501.828125,498.15286254882813,599.3548583984375
9900,598.539794921875,548.473388671875,498.15237426757813,597.84576416015625,-0.29211777448654175,0.29211777448654175,18082.595703125,17533.783203125,151815,498.15283203125,599.3548583984375
9910,598.54071044921875,548.46844482421875,498.15237426757813,597.83917236328125,-0.30191168189048767,0.30191168189048767,18082.6015625,17539.88671875,150128.1875,498.15283203125,599.3548583984375
9920,598.54119873046875,548.463134765625,498.15234375,597.83251953125,-0.31170547008514404,0.31170547008514404,18082.607421875,17545.98828125,148441.375,498.15280151367188,599.3548583984375
9930,598.54144287109375,548.45758056640625,498.15234375,597.82586669921875,-0.32149925827980042,0.32149925827980042,18082.611328125,17552.091796875,146754.578125,498.15277099609375,599.3548583984375
9940,598.54132080078125,548.45172119140625,498.15234375,597.81915283203125,-0.33129298686981201,0.33129298686981201,18082.615234375,17558.193359375,145067.765625,498.15277099609375,599.3548583984375
9950,598.541015625,548.4456787109375,498.15234375,597.81243896484375,-0.34108671545982361,0.34108671545982361,18082.619140625,17564.294921875,143380.96875,498.15274047851563,599.3548583984375
9960,598.5404052734375,548.4393310546875,498.15234375,597.8056640625,-0.35088035464286804,0.35088035464286804,18082.623046875,17570.396484375,141694.171875,498.1527099609375,599.3548583984375
9970,598.53955078125,548.4327392578125,498.15234375,597.798828125,-0.36067375540733337,0.36067375540733337,18082.626953125,17576.49609375,140007.390625,498.1527099609375,599.3548583984375
9980,598.5384521484375,548.426025390625,498.15234375,597.7919921875,-0.37046709656715393,0.37046709656715393,18082.62890625,17582.595703125,138320.59375,498.15267944335938,599.3548583984375
9990,598.5372314453125,548.41912841796875,498.15237426757813,597.78515625,-0.38026046752929688,0.38026046752929688,18082.630859375,17588.697265625,136633.8125,498.15267944335938,599.3548583984375
10000,598.535888671875,548.41204833984375,498.15237426757813,597.77825927734375,-0.39005377888679504,0.39005377888679504,18082.634765625,17594.796875,134947.015625,498.15264892578125,599.3548583984375
10010,598.5343017578125,548.40484619140625,498.15237426757813,597.7713623046875,-0.3998471200466156,0.3998471200466156,18082.63671875,17600.896484375,133260.234375,498.15264892578125,599.3548583984375
10020,598.53265380859375,548.39752197265625,498.15237426757813,597.764404296875,-0.40964043140411377,0.40964043140411377,18082.638671875,17606.99609375,131573.46875,498.15264892578125,599.3548583984375
10030,598.53076171875,548.3900146484375,498.15237426757813,597.7574462890625,-0.41943368315696716,0.41943368315696716,18082.638671875,17613.095703125,129886.6796875,498.15261840820313,599.3548583984375
10040,598.52880859375,548.38238525390625,498.15240478515625,597.75048828125,-0.42922693490982056,0.42922693490982056,18082.640625,17619.193359375,128199.90625,498.15261840820313,599.3548583984375
10050,598.5267333984375,548.37469482421875,498.15240478515625,597.74346923828125,-0.43902009725570679,0.43902009725570679,18082.642578125,17625.29296875,126513.1328125,498.15261840820313,599.3548583984375
10060,598.52447509765625,548.3668212890625,498.15240478515625,597.7364501953125,-0.44881319999694824,0.44881319999694824,18082.642578125,17631.390625,124826.359375,498.152587890625,599.3548583984375
10070,598.52215576171875,548.35888671875,498.15243530273438,597.72943115234375,-0.4586060643196106,0.4586060643196106,18082.64453125,17637.490234375,123139.59375,498.152587890625,599.3548583984375
10080,598.51971435546875,548.350830078125,498.15243530273438,597.72235107421875,-0.46839869022369385,0.46839869022369385,18082.64453125,17643.587890625,121452.828125,498.152587890625,599.3548583984375
10090,598.5172119140625,548.3427734375,498.15243530273438,597.71527099609375,-0.47819122672080994,0.47819122672080994,18082.646484375,17649.6875,119766.0546875,498.152587890625,599.3548583984375
10100,598.5146484375,548.3345947265625,498.15243530273438,597.70819091796875,-0.48798370361328125,0.48798370361328125,18082.646484375,17655.78515625,118079.2890625,498.15255737304688,599.3548583984375
10110,598.51202392578125,548.32635498046875,498.1524658203125,597.70111083984375,-0.4977760910987854,0.4977760910987854,18082.646484375,17661.8828125,116392.5234375,498.15255737304688,599.3548583984375
10120,598.50933837890625,548.3179931640625,498.1524658203125,597.6939697265625,-0.50756847858428955,0.50756847858428955,18082.646484375,17667.98046875,114705.7578125,498.15255737304688,599.3548583984375
10130,598.506591796875,548.30963134765625,498.1524658203125,597.6868896484375,-0.51736080646514893,0.51736080646514893,18082.6484375,17674.078125,113018.9921875,498.15255737304688,599.35479736328125
10140,598.5037841796875,548.30120849609375,498.15249633789063,597.67974853515625,-0.5271531343460083,0.5271531343460083,18082.6484375,17680.17578125,111332.2265625,498.15252685546875,599.35479736328125
10150,598.50091552734375,548.292724609375,498.15249633789063,597.67254638671875,-0.53694546222686768,0.53694546222686768,18082.6484375,17686.2734375,109645.4609375,498.15252685546875,599.35479736328125
10160,598.49798583984375,548.2841796875,498.15252685546875,597.6654052734375,-0.54673779010772705,0.54673779010772705,18082.6484375,17692.37109375,107958.6953125,498.15252685546875,599.35479736328125
10170,598.49505615234375,548.27557373046875,498.15252685546875,597.658203125,-0.55653011798858643,0.55653011798858643,18082.6484375,17698.46875,106271.9375,498.15252685546875,599.35479736328125
10180,598.49200439453125,548.26690673828125,498.15252685546875,597.6510009765625,-0.56632238626480103,0.56632238626480103,18082.6484375,17704.56640625,104585.171875,498.15252685546875,599.35479736328125
10190,598.48895263671875,548.2581787109375,498.15255737304688,597.64373779296875,-0.57611465454101563,0.57611465454101563,18082.6484375,17710.6640625,102898.4140625,498.15249633789063,599.35479736328125
10200,598.48583984375,548.2493896484375,498.15255737304688,597.636474609375,-0.58590692281723022,0.58590692281723022,18082.6484375,17716.76171875,101211.6484375,498.15249633789063,599.3548583984375
10210,598.482666015625,548.24053955078125,498.152587890625,597.62921142578125,-0.59569919109344482,0.59569919109344482,18082.6484375,17722.859375,99524.890625,498.15249633789063,599.3548583984375
10220,598.47943115234375,548.231689453125,498.152587890625,597.6219482421875,-0.60549134016036987,0.60549134016036987,18082.646484375,17728.95703125,97838.1328125,498.15249633789063,599.3548583984375
10230,598.4761962890625,548.2227783203125,498.152587890625,597.6146240234375,-0.61528348922729492,0.61528348922729492,18082.646484375,17735.0546875,96151.3671875,498.15249633789063,599.3548583984375
10240,598.472900390625,548.21380615234375,498.15261840820313,597.6072998046875,-0.62507551908493042,0.62507551908493042,18082.646484375,17741.150390625,94464.609375,498.15249633789063,599.3548583984375
10250,598.46954345703125,548.20477294921875,498.15261840820313,597.59991455078125,-0.63486737012863159,0.63486737012863159,18082.646484375,17747.248046875,92777.8515625,498.1524658203125,599.3548583984375
10260,598.46612548828125,548.1956787109375,498.15264892578125,597.5924072265625,-0.64465856552124023,0.64465856552124023,18082.646484375,17753.345703125,91091.09375,498.1524658203125,599.3548583984375
10270,598.46270751953125,548.1865234375,498.15264892578125,597.58489990234375,-0.65444958209991455,0.65444958209991455,18082.64453125,17759.443359375,89404.34375,498.1524658203125,599.3548583984375
10280,598.459228515625,548.17742919921875,498.15264892578125,597.577392578125,-0.66424053907394409,0.66424053907394409,18082.64453125,17765.5390625,87717.5859375,498.1524658203125,599.35479736328125
10290,598.455810546875,548.168212890625,498.15267944335938,597.5699462890625,-0.67403143644332886,0.67403143644332886,18082.64453125,17771.63671875,86030.828125,498.15243530273438,599.35479736328125
10300,598.45233154296875,548.1590576171875,498.15267944335938,597.5625,-0.68382227420806885,0.68382227420806885,18082.64453125,17777.734375,84344.0703125,498.15243530273438,599.35479736328125
