Time,thermocline_Insulation.thermocline_fluidprops_heaters_newHC_120C.mediums[1].T,thermocline_Insulation.thermocline_fluidprops_heaters_newHC_120C.mediums[100].T,thermocline_Insulation.thermocline_fluidprops_heaters_newHC_120C.mediums[200].T,thermocline_Insulation.simpleWall[1].material.T,thermocline_Insulation.simpleWall[100].material.T,thermocline_Insulation.simpleWall[200].material.T
8980,667.435302734375,652.86065673828125,498.15716552734375,667.38287353515625,652.75457763671875,498.09176635742188
8990,667.414794921875,652.8587646484375,498.15762329101563,667.363037109375,652.75225830078125,498.09255981445313
9000,667.39361572265625,652.85699462890625,498.15802001953125,667.34295654296875,652.7501220703125,498.09329223632813
9010,667.3714599609375,652.85546875,498.15838623046875,667.3223876953125,652.748046875,498.09393310546875
9020,667.34832763671875,652.85406494140625,498.15872192382813,667.30120849609375,652.7462158203125,498.09451293945313
9030,667.32403564453125,652.8529052734375,498.1585693359375,667.2794189453125,652.74444580078125,498.09475708007813
9040,667.29833984375,652.8519287109375,498.15911865234375,667.25677490234375,652.742919921875,498.0953369140625
9050,667.27099609375,652.85125732421875,498.159912109375,667.233154296875,652.74151611328125,498.09600830078125
9060,667.2418212890625,652.85076904296875,498.16055297851563,667.208251953125,652.7403564453125,498.09664916992188
9070,667.21063232421875,652.8505859375,498.16067504882813,667.1820068359375,652.73944091796875,498.0970458984375
9078,667.18408203125,652.8507080078125,498.15985107421875,667.15985107421875,652.73883056640625,498.09713745117188
9078,667.18408203125,652.8507080078125,498.15985107421875,667.15985107421875,652.73883056640625,498.09713745117188
9080,667.17724609375,652.8507080078125,498.15969848632813,667.1541748046875,652.73870849609375,498.09716796875
9090,667.141357421875,652.85113525390625,498.15924072265625,667.12457275390625,652.73828125,498.09719848632813
9100,667.10272216796875,652.8519287109375,498.15850830078125,667.09295654296875,652.73809814453125,498.09710693359375
9110,667.06103515625,652.85308837890625,498.1578369140625,667.05908203125,652.73822021484375,498.09686279296875
9120,667.01611328125,652.8546142578125,498.1573486328125,667.0228271484375,652.7386474609375,498.0965576171875
9130,666.967529296875,652.8565673828125,498.15695190429688,666.98382568359375,652.73944091796875,498.09625244140625
9140,666.91510009765625,652.8590087890625,498.15664672851563,666.9417724609375,652.74053955078125,498.09591674804688
9150,666.8583984375,652.86187744140625,498.1563720703125,666.89654541015625,652.7420654296875,498.09561157226563
9160,666.797119140625,652.86529541015625,498.1561279296875,666.84771728515625,652.7440185546875,498.09530639648438
9170,666.7308349609375,652.8692626953125,498.15591430664063,666.7950439453125,652.74639892578125,498.09503173828125
9180,666.65936279296875,652.87384033203125,498.15567016601563,666.7381591796875,652.749267578125,498.09478759765625
9190,666.58221435546875,652.8790283203125,498.15545654296875,666.6767578125,652.752685546875,498.09451293945313
9200,666.4990234375,652.88494873046875,498.15521240234375,666.61053466796875,652.75665283203125,498.09426879882813
9210,666.40948486328125,652.89154052734375,498.15493774414063,666.53912353515625,652.76116943359375,498.09402465820313
9220,666.31317138671875,652.89886474609375,498.1546630859375,666.462158203125,652.76629638671875,498.09378051757813
9230,666.20977783203125,652.90704345703125,498.15435791015625,666.3792724609375,652.77215576171875,498.093505859375
9233,666.17730712890625,652.90966796875,498.15444946289063,666.353271484375,652.7740478515625,498.09344482421875
9233,666.17730712890625,652.90966796875,498.15444946289063,666.353271484375,652.7740478515625,498.09344482421875
9240,666.09906005859375,652.9161376953125,498.15731811523438,666.29022216796875,652.7786865234375,498.0936279296875
9250,665.98150634765625,652.92596435546875,498.15704345703125,666.1947021484375,652.78594970703125,498.0941162109375
9260,665.857177734375,652.9366455078125,498.155517578125,666.09271240234375,652.79400634765625,498.09405517578125
9270,665.72601318359375,652.94818115234375,498.15505981445313,665.984130859375,652.8028564453125,498.09393310546875
9280,665.58782958984375,652.96063232421875,498.15447998046875,665.868896484375,652.81243896484375,498.09365844726563
9290,665.442626953125,652.9739990234375,498.15414428710938,665.74688720703125,652.82293701171875,498.0933837890625
9300,665.2904052734375,652.98828125,498.15365600585938,665.61810302734375,652.834228515625,498.09307861328125
9310,665.13116455078125,653.00360107421875,498.15325927734375,665.48248291015625,652.846435546875,498.09274291992188
9320,664.96478271484375,653.02001953125,498.15286254882813,665.33984375,652.859619140625,498.0924072265625
9330,664.79156494140625,653.03741455078125,498.15243530273438,665.1903076171875,652.87371826171875,498.092041015625
9340,664.61151123046875,653.05596923828125,498.15200805664063,665.033935546875,652.8887939453125,498.0916748046875
9350,664.4251708984375,653.07562255859375,498.151611328125,664.87115478515625,652.90484619140625,498.09127807617188
9360,664.23199462890625,653.096435546875,498.15118408203125,664.70123291015625,652.9219970703125,498.09091186523438
9370,664.0323486328125,653.1185302734375,498.15078735351563,664.5244140625,652.9403076171875,498.09051513671875
9380,663.8265380859375,653.141845703125,498.15036010742188,664.34088134765625,652.959716796875,498.09011840820313
9390,663.614990234375,653.16644287109375,498.14996337890625,664.1510009765625,652.98028564453125,498.0897216796875
9400,663.3980712890625,653.1923828125,498.14956665039063,663.95513916015625,653.00201416015625,498.08935546875
9410,663.1761474609375,653.21954345703125,498.149169921875,663.75341796875,653.02496337890625,498.08895874023438
9420,662.94952392578125,653.24810791015625,498.14877319335938,663.5462646484375,653.0491943359375,498.08856201171875
9430,662.7186279296875,653.27789306640625,498.14840698242188,663.3338623046875,653.0745849609375,498.08816528320313
9440,662.4833984375,653.30914306640625,498.1480712890625,663.11614990234375,653.101318359375,498.08779907226563
9450,662.24462890625,653.34185791015625,498.14773559570313,662.89349365234375,653.12939453125,498.08743286132813
9460,662.002685546875,653.37603759765625,498.14743041992188,662.66644287109375,653.15887451171875,498.08709716796875
9470,661.758056640625,653.41168212890625,498.14712524414063,662.43536376953125,653.18975830078125,498.08673095703125
9480,661.51116943359375,653.44873046875,498.1468505859375,662.20068359375,653.2220458984375,498.08642578125
9490,661.2625732421875,653.4871826171875,498.1466064453125,661.96282958984375,653.25567626953125,498.08612060546875
9500,661.0125732421875,653.527099609375,498.1463623046875,661.7222900390625,653.2906494140625,498.0858154296875
9510,660.76177978515625,653.56829833984375,498.14614868164063,661.47943115234375,653.3270263671875,498.08554077148438
9520,660.50732421875,653.608642578125,498.14596557617188,661.2318115234375,653.36279296875,498.08526611328125
9530,660.25335693359375,653.650634765625,498.14581298828125,660.98291015625,653.40008544921875,498.08502197265625
9540,660.00140380859375,653.6949462890625,498.14566040039063,660.73431396484375,653.43975830078125,498.08480834960938
9550,659.75177001953125,653.74151611328125,498.14556884765625,660.48626708984375,653.48150634765625,498.08462524414063
9560,659.5045166015625,653.7900390625,498.1455078125,660.239013671875,653.5252685546875,498.08447265625
9570,659.2598876953125,653.84033203125,498.14547729492188,659.99273681640625,653.57080078125,498.0843505859375
9580,659.01800537109375,653.89208984375,498.14544677734375,659.7476806640625,653.61798095703125,498.08425903320313
9590,658.77911376953125,653.94512939453125,498.14547729492188,659.504150390625,653.66656494140625,498.08416748046875
9600,658.5433349609375,653.999267578125,498.1455078125,659.2623291015625,653.71636962890625,498.08413696289063
9610,658.31085205078125,654.05426025390625,498.14559936523438,659.02252197265625,653.767333984375,498.0841064453125
9620,658.0819091796875,654.10992431640625,498.14569091796875,658.78485107421875,653.81915283203125,498.0841064453125
9630,657.85662841796875,654.1658935546875,498.14578247070313,658.5496826171875,653.8717041015625,498.08413696289063
9640,657.6351318359375,654.22210693359375,498.14593505859375,658.31719970703125,653.9248046875,498.08416748046875
9650,657.417724609375,654.27825927734375,498.14608764648438,658.087646484375,653.978271484375,498.08425903320313
9660,657.2044677734375,654.3341064453125,498.14627075195313,657.8612060546875,654.031982421875,498.0843505859375
9670,656.99560546875,654.38946533203125,498.14645385742188,657.63824462890625,654.085693359375,498.08444213867188
9680,656.791259765625,654.444091796875,498.14666748046875,657.41888427734375,654.1392822265625,498.0845947265625
9690,656.59234619140625,654.4947509765625,498.14694213867188,657.20184326171875,654.18603515625,498.08477783203125
9700,656.40032958984375,654.54449462890625,498.14727783203125,656.98968505859375,654.230224609375,498.08502197265625
9710,656.215087890625,654.5963134765625,498.14761352539063,656.78436279296875,654.27813720703125,498.08526611328125
9720,656.036376953125,654.6495361328125,498.14791870117188,656.58575439453125,654.32904052734375,498.08554077148438
9730,655.8641357421875,654.70355224609375,498.14825439453125,656.39373779296875,654.38232421875,498.08578491210938
9740,655.6982421875,654.75762939453125,498.14859008789063,656.20819091796875,654.43731689453125,498.0860595703125
9750,655.53857421875,654.8111572265625,498.14889526367188,656.029052734375,654.49334716796875,498.08633422851563
9760,655.385009765625,654.86334228515625,498.14923095703125,655.856201171875,654.5498046875,498.08660888671875
9770,655.23736572265625,654.91363525390625,498.14956665039063,655.68951416015625,654.60601806640625,498.08688354492188
9780,655.09564208984375,654.96124267578125,498.14987182617188,655.52880859375,654.6612548828125,498.08718872070313
9790,654.95965576171875,655.005615234375,498.15020751953125,655.3740234375,654.71502685546875,498.08746337890625
9800,654.82928466796875,655.04595947265625,498.1505126953125,655.22509765625,654.7664794921875,498.0877685546875
9810,654.70440673828125,655.0816650390625,498.15081787109375,655.081787109375,654.81512451171875,498.08807373046875
9820,654.58489990234375,655.11212158203125,498.15115356445313,654.94415283203125,654.8602294921875,498.08837890625
9830,654.47064208984375,655.13653564453125,498.15145874023438,654.8118896484375,654.901123046875,498.08868408203125
9840,654.36151123046875,655.15423583984375,498.15176391601563,654.68505859375,654.93719482421875,498.0889892578125
9850,654.25738525390625,655.16461181640625,498.15206909179688,654.56341552734375,654.96783447265625,498.08929443359375
9860,654.15814208984375,655.1669921875,498.15237426757813,654.4468994140625,654.99224853515625,498.089599609375
9870,654.06365966796875,655.16070556640625,498.15267944335938,654.33538818359375,655.0098876953125,498.08993530273438
9880,653.97381591796875,655.14501953125,498.15298461914063,654.228759765625,655.02001953125,498.09024047851563
9890,653.8885498046875,655.1192626953125,498.15328979492188,654.126953125,655.0220947265625,498.090576171875
9900,653.8076171875,655.08282470703125,498.15359497070313,654.02978515625,655.015380859375,498.09088134765625
9910,653.73101806640625,655.03497314453125,498.15390014648438,653.93719482421875,654.999267578125,498.09121704101563
9920,653.6585693359375,654.97509765625,498.1541748046875,653.8489990234375,654.9730224609375,498.09152221679688
9930,653.59014892578125,654.90240478515625,498.15447998046875,653.76513671875,654.93609619140625,498.09185791015625
9940,653.525634765625,654.81634521484375,498.15475463867188,653.68548583984375,654.88775634765625,498.0921630859375
9950,653.4649658203125,654.7161865234375,498.15505981445313,653.60992431640625,654.827392578125,498.09249877929688
9960,653.40789794921875,654.60125732421875,498.15533447265625,653.53839111328125,654.7542724609375,498.09280395507813
9970,653.35443115234375,654.47088623046875,498.15560913085938,653.470703125,654.6678466796875,498.0931396484375
9980,653.30438232421875,654.32440185546875,498.1558837890625,653.40673828125,654.56744384765625,498.09344482421875
9990,653.25762939453125,654.1611328125,498.15615844726563,653.346435546875,654.45233154296875,498.09378051757813
10000,653.214111328125,653.98040771484375,498.15643310546875,653.2896728515625,654.3218994140625,498.09408569335938
10010,653.17364501953125,653.78155517578125,498.15670776367188,653.23626708984375,654.175537109375,498.09439086914063
10020,653.1361083984375,653.5638427734375,498.156982421875,653.18621826171875,654.01251220703125,498.0947265625
10030,653.10205078125,653.33935546875,498.15725708007813,653.14044189453125,653.84564208984375,498.0950927734375
10040,653.07342529296875,653.15521240234375,498.1575927734375,653.1031494140625,653.7266845703125,498.09588623046875
10050,653.0458984375,652.932373046875,498.15786743164063,653.06732177734375,653.57281494140625,498.0965576171875
10060,653.01947021484375,652.671142578125,498.15802001953125,653.03302001953125,653.38433837890625,498.09710693359375
10070,652.99407958984375,652.37213134765625,498.15814208984375,653.0001220703125,653.16143798828125,498.0975341796875
10080,652.96978759765625,652.03564453125,498.15814208984375,652.96868896484375,652.904541015625,498.097900390625
10090,652.94647216796875,651.66217041015625,498.1580810546875,652.93853759765625,652.6138916015625,498.09814453125
10100,652.9241943359375,651.2520751953125,498.157958984375,652.9097900390625,652.28973388671875,498.09829711914063
10110,652.90283203125,650.80584716796875,498.15777587890625,652.88232421875,651.93243408203125,498.09835815429688
10120,652.88238525390625,650.323974609375,498.15753173828125,652.85614013671875,651.542236328125,498.09835815429688
10130,652.8629150390625,649.8067626953125,498.1572265625,652.8311767578125,651.11944580078125,498.09823608398438
10140,652.84429931640625,649.25469970703125,498.1568603515625,652.80743408203125,650.66436767578125,498.09808349609375
10150,652.8265380859375,648.66827392578125,498.15643310546875,652.78485107421875,650.17730712890625,498.09780883789063
10160,652.80963134765625,648.0478515625,498.15594482421875,652.763427734375,649.65850830078125,498.09750366210938
10170,652.7935791015625,647.3939208984375,498.15542602539063,652.74310302734375,649.1082763671875,498.09710693359375
10180,652.77825927734375,646.70684814453125,498.15487670898438,652.72381591796875,648.52691650390625,498.09664916992188
10190,652.76373291015625,645.98712158203125,498.15426635742188,652.70562744140625,647.91473388671875,498.09616088867188
10200,652.74993896484375,645.235107421875,498.15362548828125,652.68841552734375,647.27203369140625,498.0955810546875
10210,652.73681640625,644.4512939453125,498.1529541015625,652.67218017578125,646.5989990234375,498.094970703125
10212,652.73431396484375,644.290771484375,498.15280151367188,652.66900634765625,646.4608154296875,498.0948486328125
10212,652.73431396484375,644.290771484375,498.15280151367188,652.66900634765625,646.4608154296875,498.0948486328125
10220,652.7255859375,643.65838623046875,498.15725708007813,652.6583251953125,645.9207763671875,498.09466552734375
10230,652.71514892578125,642.83599853515625,498.15853881835938,652.6455078125,645.2158203125,498.09561157226563
10240,652.70513916015625,641.98016357421875,498.15264892578125,652.63336181640625,644.4775390625,498.0950927734375
10250,652.69549560546875,641.0906982421875,498.148681640625,652.621826171875,643.70599365234375,498.09368896484375
10259,652.68719482421875,640.26129150390625,498.146240234375,652.61187744140625,642.9830322265625,498.0921630859375
10259,652.68719482421875,640.26129150390625,498.146240234375,652.61187744140625,642.9830322265625,498.0921630859375
10260,652.686279296875,640.16748046875,498.14599609375,652.61077880859375,642.90106201171875,498.09197998046875
10270,652.67742919921875,639.21173095703125,498.146728515625,652.60028076171875,642.06292724609375,498.09048461914063
10280,652.6688232421875,638.22613525390625,498.146484375,652.5902099609375,641.192138671875,498.08941650390625
10290,652.66058349609375,637.21112060546875,498.14645385742188,652.58050537109375,640.28961181640625,498.08856201171875
10300,652.65252685546875,636.167236328125,498.14633178710938,652.57122802734375,639.35595703125,498.08782958984375
10310,652.644775390625,635.09503173828125,498.14630126953125,652.56231689453125,638.39190673828125,498.0872802734375
10320,652.63720703125,633.99505615234375,498.146240234375,652.5537109375,637.3980712890625,498.08682250976563
10330,652.62982177734375,632.86798095703125,498.146240234375,652.54534912109375,636.37506103515625,498.08648681640625
10340,652.62261962890625,631.7144775390625,498.14620971679688,652.53729248046875,635.3236083984375,498.08621215820313
10350,652.6156005859375,630.5352783203125,498.14620971679688,652.5294189453125,634.244384765625,498.08596801757813
10360,652.60870361328125,629.33123779296875,498.14617919921875,652.5218505859375,633.13800048828125,498.0858154296875
10370,652.6019287109375,628.10308837890625,498.14617919921875,652.514404296875,632.00518798828125,498.08566284179688
10380,652.59527587890625,626.85174560546875,498.14614868164063,652.50714111328125,630.84674072265625,498.0855712890625
10390,652.5887451171875,625.5780029296875,498.14614868164063,652.50006103515625,629.6634521484375,498.08547973632813
10400,652.582275390625,624.2828369140625,498.14614868164063,652.49310302734375,628.4560546875,498.08541870117188
10410,652.57586669921875,622.9671630859375,498.1461181640625,652.486328125,627.22540283203125,498.08535766601563
10420,652.569580078125,621.63189697265625,498.1461181640625,652.4796142578125,625.97235107421875,498.0853271484375
10430,652.5633544921875,620.278076171875,498.14608764648438,652.4730224609375,624.69781494140625,498.08529663085938
10440,652.5572509765625,618.9066162109375,498.14605712890625,652.466552734375,623.40264892578125,498.08526611328125
10450,652.5511474609375,617.5185546875,498.14605712890625,652.460205078125,622.0877685546875,498.08523559570313
10460,652.54510498046875,616.1148681640625,498.14602661132813,652.453857421875,620.75421142578125,498.085205078125
10470,652.53912353515625,614.6966552734375,498.14602661132813,652.4476318359375,619.40283203125,498.08517456054688
10480,652.53314208984375,613.264892578125,498.14602661132813,652.44146728515625,618.03466796875,498.08517456054688
10490,652.52728271484375,611.82061767578125,498.14602661132813,652.43536376953125,616.650634765625,498.08514404296875
10500,652.52142333984375,610.3648681640625,498.14599609375,652.4293212890625,615.25177001953125,498.08514404296875
10510,652.51556396484375,608.898681640625,498.14593505859375,652.42333984375,613.839111328125,498.08514404296875
10520,652.509765625,607.423095703125,498.14590454101563,652.4173583984375,612.41357421875,498.08511352539063
10530,652.5040283203125,605.93914794921875,498.1458740234375,652.4114990234375,610.9761962890625,498.0850830078125
10540,652.498291015625,604.44775390625,498.14584350585938,652.40557861328125,609.528076171875,498.0850830078125
10550,652.4925537109375,602.9500732421875,498.14584350585938,652.3997802734375,608.070068359375,498.08505249023438
10560,652.48687744140625,601.44708251953125,498.1458740234375,652.39398193359375,606.603271484375,498.08505249023438
10570,652.48126220703125,599.93963623046875,498.1458740234375,652.38824462890625,605.128662109375,498.08505249023438
10580,652.4755859375,598.428955078125,498.14584350585938,652.38250732421875,603.64727783203125,498.08502197265625
10590,652.469970703125,596.915771484375,498.14578247070313,652.37677001953125,602.1600341796875,498.08502197265625
10600,652.46441650390625,595.401123046875,498.14572143554688,652.37109375,600.6678466796875,498.08499145507813
10610,652.45880126953125,593.8858642578125,498.1456298828125,652.365478515625,599.17181396484375,498.0849609375
10620,652.4532470703125,592.37109375,498.14559936523438,652.35986328125,597.67279052734375,498.08493041992188
10630,652.44769287109375,590.85748291015625,498.1456298828125,652.354248046875,596.1717529296875,498.08489990234375
10640,652.44219970703125,589.3460693359375,498.14566040039063,652.3486328125,594.66961669921875,498.08489990234375
10650,652.43670654296875,587.83758544921875,498.14569091796875,652.34307861328125,593.16717529296875,498.08489990234375
10660,652.43121337890625,586.33294677734375,498.14566040039063,652.3375244140625,591.66546630859375,498.08489990234375
10670,652.42572021484375,584.8328857421875,498.14559936523438,652.33197021484375,590.16522216796875,498.08489990234375
10680,652.4202880859375,583.3382568359375,498.14547729492188,652.32647705078125,588.6673583984375,498.08486938476563
10690,652.41485595703125,581.8497314453125,498.1453857421875,652.32098388671875,587.17266845703125,498.08480834960938
10700,652.409423828125,580.36810302734375,498.14532470703125,652.3155517578125,585.68194580078125,498.08477783203125
10710,652.404052734375,578.89410400390625,498.14532470703125,652.31005859375,584.196044921875,498.08474731445313
10720,652.39862060546875,577.4283447265625,498.1453857421875,652.30462646484375,582.715576171875,498.084716796875
10730,652.39324951171875,575.971435546875,498.14547729492188,652.2991943359375,581.2413330078125,498.084716796875
10740,652.387939453125,574.524169921875,498.14547729492188,652.2938232421875,579.77410888671875,498.08474731445313
10750,652.382568359375,573.08709716796875,498.14541625976563,652.28839111328125,578.314453125,498.084716796875
10760,652.37725830078125,571.66070556640625,498.14529418945313,652.28302001953125,576.86309814453125,498.084716796875
10770,652.37200927734375,570.24560546875,498.1451416015625,652.2777099609375,575.420654296875,498.08465576171875
10780,652.36669921875,568.8424072265625,498.14501953125,652.2723388671875,573.98773193359375,498.0845947265625
10790,652.3614501953125,567.45147705078125,498.14501953125,652.26702880859375,572.56494140625,498.08453369140625
10800,652.35626220703125,566.07342529296875,498.14511108398438,652.26177978515625,571.15283203125,498.08450317382813
10800,652.35626220703125,566.07342529296875,498.14511108398438,652.26177978515625,571.15283203125,498.08450317382813
10810,652.35101318359375,564.7086181640625,498.14523315429688,652.2564697265625,569.751953125,498.08453369140625
10820,652.34588623046875,563.35748291015625,498.14532470703125,652.251220703125,568.36279296875,498.08456420898438
10830,652.3406982421875,562.0205078125,498.145263671875,652.24603271484375,566.98577880859375,498.08456420898438
10840,652.3355712890625,560.69793701171875,498.14508056640625,652.24078369140625,565.62152099609375,498.08456420898438
10850,652.33050537109375,559.3902587890625,498.14486694335938,652.23565673828125,564.27032470703125,498.08450317382813
10860,652.32537841796875,558.09771728515625,498.14471435546875,652.23046875,562.93267822265625,498.08441162109375
10870,652.32037353515625,556.8206787109375,498.14474487304688,652.225341796875,561.60894775390625,498.0843505859375
10880,652.31536865234375,555.5594482421875,498.14486694335938,652.22027587890625,560.29949951171875,498.08432006835938
10890,652.31036376953125,554.31414794921875,498.14501953125,652.21514892578125,559.00469970703125,498.0843505859375
10900,652.305419921875,553.08514404296875,498.1451416015625,652.21014404296875,557.724853515625,498.08438110351563
10910,652.300537109375,551.8726806640625,498.14508056640625,652.20513916015625,556.460205078125,498.08441162109375
10920,652.295654296875,550.6768798828125,498.1448974609375,652.20013427734375,555.211181640625,498.08438110351563
10930,652.29083251953125,549.49798583984375,498.1446533203125,652.1951904296875,553.9779052734375,498.0843505859375
10940,652.28607177734375,548.3360595703125,498.14447021484375,652.1903076171875,552.7606201171875,498.08425903320313
10950,652.28131103515625,547.19134521484375,498.14447021484375,652.1854248046875,551.55963134765625,498.08416748046875
10960,652.276611328125,546.06390380859375,498.14462280273438,652.18060302734375,550.37506103515625,498.08416748046875
10970,652.27197265625,544.953857421875,498.14483642578125,652.17584228515625,549.20703125,498.08416748046875
10980,652.26739501953125,543.861328125,498.14495849609375,652.17108154296875,548.05584716796875,498.084228515625
10990,652.26287841796875,542.78631591796875,498.14486694335938,652.1663818359375,546.9215087890625,498.084228515625
11000,652.25836181640625,541.7288818359375,498.14468383789063,652.1617431640625,545.80426025390625,498.084228515625
11010,652.25396728515625,540.6890869140625,498.1444091796875,652.15716552734375,544.70404052734375,498.08416748046875
11020,652.24957275390625,539.66693115234375,498.144287109375,652.152587890625,543.62109375,498.0841064453125
11030,652.2452392578125,538.6624755859375,498.144287109375,652.14813232421875,542.555419921875,498.08404541015625
11040,652.24102783203125,537.67559814453125,498.14447021484375,652.1436767578125,541.50701904296875,498.08401489257813
11050,652.23687744140625,536.70635986328125,498.1446533203125,652.1392822265625,540.47601318359375,498.08404541015625
11060,652.23272705078125,535.7547607421875,498.14474487304688,652.135009765625,539.46234130859375,498.08407592773438
11070,652.22869873046875,534.82061767578125,498.1446533203125,652.1307373046875,538.466064453125,498.0841064453125
11080,652.2247314453125,533.90399169921875,498.14443969726563,652.1265869140625,537.4871826171875,498.0841064453125
11090,652.22088623046875,533.00469970703125,498.14422607421875,652.1224365234375,536.525634765625,498.08404541015625
11100,652.21710205078125,532.12274169921875,498.1441650390625,652.118408203125,535.5814208984375,498.08395385742188
11110,652.21337890625,531.25799560546875,498.14422607421875,652.11444091796875,534.65447998046875,498.08392333984375
11120,652.209716796875,530.41033935546875,498.14431762695313,652.11053466796875,533.74468994140625,498.08392333984375
11130,652.2061767578125,529.57965087890625,498.14443969726563,652.10675048828125,532.85211181640625,498.08392333984375
11140,652.2027587890625,528.76580810546875,498.14450073242188,652.10302734375,531.97650146484375,498.083984375
11150,652.19940185546875,527.96868896484375,498.1444091796875,652.099365234375,531.11785888671875,498.083984375
11160,652.19610595703125,527.18817138671875,498.144287109375,652.0958251953125,530.276123046875,498.083984375
11170,652.1929931640625,526.42401123046875,498.1441650390625,652.09234619140625,529.45111083984375,498.08392333984375
11180,652.18988037109375,525.6761474609375,498.14404296875,652.0889892578125,528.6427001953125,498.08389282226563
11190,652.18695068359375,524.94439697265625,498.14410400390625,652.085693359375,527.85076904296875,498.08383178710938
11200,652.18414306640625,524.228515625,498.14419555664063,652.08251953125,527.0751953125,498.08383178710938
11210,652.181396484375,523.5284423828125,498.14425659179688,652.07940673828125,526.31585693359375,498.08383178710938
11220,652.17877197265625,522.8438720703125,498.14431762695313,652.07647705078125,525.572509765625,498.0838623046875
11230,652.17626953125,522.1746826171875,498.14425659179688,652.0736083984375,524.84503173828125,498.08389282226563
11240,652.17388916015625,521.5206298828125,498.14413452148438,652.07086181640625,524.13330078125,498.0838623046875
11250,652.171630859375,520.881591796875,498.14404296875,652.06817626953125,523.4371337890625,498.08383178710938
11260,652.16949462890625,520.25732421875,498.14398193359375,652.065673828125,522.75634765625,498.08380126953125
11270,652.16748046875,519.6475830078125,498.14398193359375,652.06329345703125,522.0906982421875,498.08377075195313
11280,652.1656494140625,519.05218505859375,498.14407348632813,652.06097412109375,521.44000244140625,498.08377075195313
11290,652.16387939453125,518.470947265625,498.14413452148438,652.058837890625,520.80413818359375,498.08377075195313
11300,652.16229248046875,517.90362548828125,498.14413452148438,652.0567626953125,520.18292236328125,498.08380126953125
11310,652.16082763671875,517.35003662109375,498.14410400390625,652.05487060546875,519.5760498046875,498.08380126953125
11320,652.15948486328125,516.80987548828125,498.14401245117188,652.0531005859375,518.98333740234375,498.08377075195313
11330,652.15826416015625,516.28302001953125,498.14395141601563,652.05145263671875,518.4046630859375,498.08377075195313
11340,652.1572265625,515.7691650390625,498.1439208984375,652.0499267578125,517.8397216796875,498.083740234375
11347,652.1566162109375,515.41705322265625,498.1439208984375,652.0489501953125,517.45233154296875,498.083740234375
11347,652.1566162109375,515.41705322265625,498.1439208984375,652.0489501953125,517.45233154296875,498.083740234375
11350,652.1563720703125,515.26812744140625,498.14389038085938,652.048583984375,517.288330078125,498.083740234375
11360,652.15557861328125,514.78021240234375,498.14276123046875,652.04736328125,516.7503662109375,498.08358764648438
11370,652.15496826171875,514.3056640625,498.14065551757813,652.0462646484375,516.225830078125,498.0830078125
11380,652.154541015625,513.84423828125,498.1390380859375,652.0452880859375,515.71453857421875,498.08218383789063
11390,652.1541748046875,513.39556884765625,498.13778686523438,652.04449462890625,515.21649169921875,498.08123779296875
11400,652.15399169921875,512.9593505859375,498.13681030273438,652.0438232421875,514.73150634765625,498.08029174804688
11410,652.15399169921875,512.53533935546875,498.13607788085938,652.0433349609375,514.2593994140625,498.07937622070313
11420,652.15411376953125,512.12322998046875,498.13558959960938,652.04296875,513.7999267578125,498.07852172851563
11430,652.15435791015625,511.72271728515625,498.13519287109375,652.042724609375,513.35284423828125,498.0777587890625
11440,652.15478515625,511.33355712890625,498.13485717773438,652.04266357421875,512.91802978515625,498.07711791992188
11450,652.15533447265625,510.9554443359375,498.13458251953125,652.042724609375,512.49517822265625,498.0765380859375
11460,652.156005859375,510.588134765625,498.13436889648438,652.04290771484375,512.08404541015625,498.07601928710938
11470,652.1568603515625,510.23138427734375,498.13421630859375,652.04327392578125,511.684326171875,498.07562255859375
11480,652.1578369140625,509.88494873046875,498.13406372070313,652.04376220703125,511.29580688476563,498.07525634765625
11490,652.158935546875,509.54879760742188,498.13397216796875,652.04437255859375,510.91854858398438,498.074951171875
11500,652.16015625,509.22232055664063,498.13385009765625,652.045166015625,510.55191040039063,498.07470703125
11510,652.16156005859375,508.90521240234375,498.13375854492188,652.04608154296875,510.19558715820313,498.074462890625
11520,652.1630859375,508.5972900390625,498.1336669921875,652.047119140625,509.849365234375,498.07427978515625
11530,652.164794921875,508.29830932617188,498.13357543945313,652.04833984375,509.51303100585938,498.0740966796875
11540,652.16656494140625,508.00811767578125,498.13351440429688,652.0496826171875,509.18634033203125,498.07394409179688
11550,652.16851806640625,507.72647094726563,498.1334228515625,652.0511474609375,508.869140625,498.07379150390625
11560,652.17059326171875,507.45318603515625,498.13336181640625,652.05279541015625,508.5611572265625,498.07366943359375
11570,652.17279052734375,507.18807983398438,498.13330078125,652.05450439453125,508.26220703125,498.07357788085938
11580,652.17510986328125,506.93093872070313,498.13323974609375,652.056396484375,507.97207641601563,498.073486328125
11590,652.17755126953125,506.68157958984375,498.13320922851563,652.05841064453125,507.6905517578125,498.07339477539063
11600,652.1800537109375,506.43975830078125,498.13314819335938,652.06048583984375,507.41741943359375,498.07333374023438
11610,652.1827392578125,506.205322265625,498.13308715820313,652.062744140625,507.15249633789063,498.07327270507813
11620,652.18548583984375,505.97805786132813,498.133056640625,652.06512451171875,506.89553833007813,498.0732421875
11630,652.18841552734375,505.75765991210938,498.13299560546875,652.067626953125,506.64627075195313,498.07318115234375
11640,652.19140625,505.54379272460938,498.1329345703125,652.0701904296875,506.404296875,498.0731201171875
